date_sk,date_utc,year_number,quarter_number,month_number,month_name,day_of_month,day_of_week_number,day_of_week_name,week_start_date,week_end_date,month_start_date,month_end_date,quarter_start_date,quarter_end_date,year_start_date,year_end_date,days_ago,weeks_ago,months_ago,years_ago,is_today,is_yesterday,is_past,is_future,is_current_week,is_last_week,is_current_month,is_last_month,is_current_year,is_last_year,is_weekend,is_weekday
20250319,2025-03-19,2025,1,3,March,19,4,Wednesday,2025-03-16,2025-03-22,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,533,76,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250325,2025-03-25,2025,1,3,March,25,3,Tuesday,2025-03-23,2025-03-29,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,527,75,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250329,2025-03-29,2025,1,3,March,29,7,Saturday,2025-03-23,2025-03-29,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,523,75,18,1,false,false,true,false,false,false,false,false,false,true,true,false
20250312,2025-03-12,2025,1,3,March,12,4,Wednesday,2025-03-09,2025-03-15,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,540,77,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250322,2025-03-22,2025,1,3,March,22,7,Saturday,2025-03-16,2025-03-22,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,530,76,18,1,false,false,true,false,false,false,false,false,false,true,true,false
20250306,2025-03-06,2025,1,3,March,6,5,Thursday,2025-03-02,2025-03-08,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,546,78,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250327,2025-03-27,2025,1,3,March,27,5,Thursday,2025-03-23,2025-03-29,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,525,75,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250301,2025-03-01,2025,1,3,March,1,7,Saturday,2025-02-23,2025-03-01,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,551,79,18,1,false,false,true,false,false,false,false,false,false,true,true,false
20250321,2025-03-21,2025,1,3,March,21,6,Friday,2025-03-16,2025-03-22,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,531,76,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250316,2025-03-16,2025,1,3,March,16,1,Sunday,2025-03-16,2025-03-22,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,536,76,18,1,false,false,true,false,false,false,false,false,false,true,true,false
20250315,2025-03-15,2025,1,3,March,15,7,Saturday,2025-03-09,2025-03-15,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,537,77,18,1,false,false,true,false,false,false,false,false,false,true,true,false
20250317,2025-03-17,2025,1,3,March,17,2,Monday,2025-03-16,2025-03-22,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,535,76,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250318,2025-03-18,2025,1,3,March,18,3,Tuesday,2025-03-16,2025-03-22,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,534,76,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250328,2025-03-28,2025,1,3,March,28,6,Friday,2025-03-23,2025-03-29,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,524,75,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250331,2025-03-31,2025,1,3,March,31,2,Monday,2025-03-30,2025-04-05,2025-03-01,2025-03-31,2025-01-01,2025-03-31,2025-01-01,2025-12-31,521,74,18,1,false,false,true,false,false,false,false,false,false,true,false,true
20250409,2025-04-09,2025,2,4,April,9,4,Wednesday,2025-04-06,2025-04-12,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,512,73,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250407,2025-04-07,2025,2,4,April,7,2,Monday,2025-04-06,2025-04-12,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,514,73,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250425,2025-04-25,2025,2,4,April,25,6,Friday,2025-04-20,2025-04-26,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,496,71,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250402,2025-04-02,2025,2,4,April,2,4,Wednesday,2025-03-30,2025-04-05,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,519,74,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250426,2025-04-26,2025,2,4,April,26,7,Saturday,2025-04-20,2025-04-26,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,495,71,17,1,false,false,true,false,false,false,false,false,false,true,true,false
20250430,2025-04-30,2025,2,4,April,30,4,Wednesday,2025-04-27,2025-05-03,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,491,70,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250406,2025-04-06,2025,2,4,April,6,1,Sunday,2025-04-06,2025-04-12,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,515,73,17,1,false,false,true,false,false,false,false,false,false,true,true,false
20250408,2025-04-08,2025,2,4,April,8,3,Tuesday,2025-04-06,2025-04-12,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,513,73,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250412,2025-04-12,2025,2,4,April,12,7,Saturday,2025-04-06,2025-04-12,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,509,73,17,1,false,false,true,false,false,false,false,false,false,true,true,false
20250429,2025-04-29,2025,2,4,April,29,3,Tuesday,2025-04-27,2025-05-03,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,492,70,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250421,2025-04-21,2025,2,4,April,21,2,Monday,2025-04-20,2025-04-26,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,500,71,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250422,2025-04-22,2025,2,4,April,22,3,Tuesday,2025-04-20,2025-04-26,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,499,71,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250424,2025-04-24,2025,2,4,April,24,5,Thursday,2025-04-20,2025-04-26,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,497,71,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250428,2025-04-28,2025,2,4,April,28,2,Monday,2025-04-27,2025-05-03,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,493,70,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250423,2025-04-23,2025,2,4,April,23,4,Wednesday,2025-04-20,2025-04-26,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,498,71,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250410,2025-04-10,2025,2,4,April,10,5,Thursday,2025-04-06,2025-04-12,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,511,73,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250404,2025-04-04,2025,2,4,April,4,6,Friday,2025-03-30,2025-04-05,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,517,74,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250418,2025-04-18,2025,2,4,April,18,6,Friday,2025-04-13,2025-04-19,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,503,72,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250415,2025-04-15,2025,2,4,April,15,3,Tuesday,2025-04-13,2025-04-19,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,506,72,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250419,2025-04-19,2025,2,4,April,19,7,Saturday,2025-04-13,2025-04-19,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,502,72,17,1,false,false,true,false,false,false,false,false,false,true,true,false
20250416,2025-04-16,2025,2,4,April,16,4,Wednesday,2025-04-13,2025-04-19,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,505,72,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250401,2025-04-01,2025,2,4,April,1,3,Tuesday,2025-03-30,2025-04-05,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,520,74,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250405,2025-04-05,2025,2,4,April,5,7,Saturday,2025-03-30,2025-04-05,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,516,74,17,1,false,false,true,false,false,false,false,false,false,true,true,false
20250427,2025-04-27,2025,2,4,April,27,1,Sunday,2025-04-27,2025-05-03,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,494,70,17,1,false,false,true,false,false,false,false,false,false,true,true,false
20250420,2025-04-20,2025,2,4,April,20,1,Sunday,2025-04-20,2025-04-26,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,501,71,17,1,false,false,true,false,false,false,false,false,false,true,true,false
20250414,2025-04-14,2025,2,4,April,14,2,Monday,2025-04-13,2025-04-19,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,507,72,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250417,2025-04-17,2025,2,4,April,17,5,Thursday,2025-04-13,2025-04-19,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,504,72,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250411,2025-04-11,2025,2,4,April,11,6,Friday,2025-04-06,2025-04-12,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,510,73,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250403,2025-04-03,2025,2,4,April,3,5,Thursday,2025-03-30,2025-04-05,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,518,74,17,1,false,false,true,false,false,false,false,false,false,true,false,true
20250413,2025-04-13,2025,2,4,April,13,1,Sunday,2025-04-13,2025-04-19,2025-04-01,2025-04-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,508,72,17,1,false,false,true,false,false,false,false,false,false,true,true,false
20250502,2025-05-02,2025,2,5,May,2,6,Friday,2025-04-27,2025-05-03,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,489,70,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250503,2025-05-03,2025,2,5,May,3,7,Saturday,2025-04-27,2025-05-03,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,488,70,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250521,2025-05-21,2025,2,5,May,21,4,Wednesday,2025-05-18,2025-05-24,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,470,67,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250527,2025-05-27,2025,2,5,May,27,3,Tuesday,2025-05-25,2025-05-31,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,464,66,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250515,2025-05-15,2025,2,5,May,15,5,Thursday,2025-05-11,2025-05-17,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,476,68,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250516,2025-05-16,2025,2,5,May,16,6,Friday,2025-05-11,2025-05-17,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,475,68,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250504,2025-05-04,2025,2,5,May,4,1,Sunday,2025-05-04,2025-05-10,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,487,69,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250513,2025-05-13,2025,2,5,May,13,3,Tuesday,2025-05-11,2025-05-17,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,478,68,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250520,2025-05-20,2025,2,5,May,20,3,Tuesday,2025-05-18,2025-05-24,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,471,67,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250522,2025-05-22,2025,2,5,May,22,5,Thursday,2025-05-18,2025-05-24,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,469,67,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250530,2025-05-30,2025,2,5,May,30,6,Friday,2025-05-25,2025-05-31,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,461,66,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250524,2025-05-24,2025,2,5,May,24,7,Saturday,2025-05-18,2025-05-24,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,467,67,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250512,2025-05-12,2025,2,5,May,12,2,Monday,2025-05-11,2025-05-17,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,479,68,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250525,2025-05-25,2025,2,5,May,25,1,Sunday,2025-05-25,2025-05-31,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,466,66,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250510,2025-05-10,2025,2,5,May,10,7,Saturday,2025-05-04,2025-05-10,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,481,69,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250526,2025-05-26,2025,2,5,May,26,2,Monday,2025-05-25,2025-05-31,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,465,66,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250511,2025-05-11,2025,2,5,May,11,1,Sunday,2025-05-11,2025-05-17,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,480,68,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250501,2025-05-01,2025,2,5,May,1,5,Thursday,2025-04-27,2025-05-03,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,490,70,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250531,2025-05-31,2025,2,5,May,31,7,Saturday,2025-05-25,2025-05-31,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,460,66,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250519,2025-05-19,2025,2,5,May,19,2,Monday,2025-05-18,2025-05-24,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,472,67,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250507,2025-05-07,2025,2,5,May,7,4,Wednesday,2025-05-04,2025-05-10,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,484,69,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250518,2025-05-18,2025,2,5,May,18,1,Sunday,2025-05-18,2025-05-24,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,473,67,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250514,2025-05-14,2025,2,5,May,14,4,Wednesday,2025-05-11,2025-05-17,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,477,68,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250528,2025-05-28,2025,2,5,May,28,4,Wednesday,2025-05-25,2025-05-31,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,463,66,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250508,2025-05-08,2025,2,5,May,8,5,Thursday,2025-05-04,2025-05-10,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,483,69,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250517,2025-05-17,2025,2,5,May,17,7,Saturday,2025-05-11,2025-05-17,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,474,68,16,1,false,false,true,false,false,false,false,false,false,true,true,false
20250505,2025-05-05,2025,2,5,May,5,2,Monday,2025-05-04,2025-05-10,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,486,69,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250506,2025-05-06,2025,2,5,May,6,3,Tuesday,2025-05-04,2025-05-10,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,485,69,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250523,2025-05-23,2025,2,5,May,23,6,Friday,2025-05-18,2025-05-24,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,468,67,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250529,2025-05-29,2025,2,5,May,29,5,Thursday,2025-05-25,2025-05-31,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,462,66,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250509,2025-05-09,2025,2,5,May,9,6,Friday,2025-05-04,2025-05-10,2025-05-01,2025-05-31,2025-04-01,2025-06-30,2025-01-01,2025-12-31,482,69,16,1,false,false,true,false,false,false,false,false,false,true,false,true
20250608,2025-06-08,2025,2,6,June,8,1,Sunday,2025-06-08,2025-06-14,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,452,64,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250627,2025-06-27,2025,2,6,June,27,6,Friday,2025-06-22,2025-06-28,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,433,62,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250604,2025-06-04,2025,2,6,June,4,4,Wednesday,2025-06-01,2025-06-07,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,456,65,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250617,2025-06-17,2025,2,6,June,17,3,Tuesday,2025-06-15,2025-06-21,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,443,63,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250623,2025-06-23,2025,2,6,June,23,2,Monday,2025-06-22,2025-06-28,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,437,62,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250614,2025-06-14,2025,2,6,June,14,7,Saturday,2025-06-08,2025-06-14,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,446,64,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250611,2025-06-11,2025,2,6,June,11,4,Wednesday,2025-06-08,2025-06-14,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,449,64,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250606,2025-06-06,2025,2,6,June,6,6,Friday,2025-06-01,2025-06-07,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,454,65,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250616,2025-06-16,2025,2,6,June,16,2,Monday,2025-06-15,2025-06-21,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,444,63,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250603,2025-06-03,2025,2,6,June,3,3,Tuesday,2025-06-01,2025-06-07,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,457,65,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250628,2025-06-28,2025,2,6,June,28,7,Saturday,2025-06-22,2025-06-28,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,432,62,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250605,2025-06-05,2025,2,6,June,5,5,Thursday,2025-06-01,2025-06-07,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,455,65,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250618,2025-06-18,2025,2,6,June,18,4,Wednesday,2025-06-15,2025-06-21,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,442,63,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250620,2025-06-20,2025,2,6,June,20,6,Friday,2025-06-15,2025-06-21,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,440,63,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250625,2025-06-25,2025,2,6,June,25,4,Wednesday,2025-06-22,2025-06-28,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,435,62,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250630,2025-06-30,2025,2,6,June,30,2,Monday,2025-06-29,2025-07-05,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,430,61,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250621,2025-06-21,2025,2,6,June,21,7,Saturday,2025-06-15,2025-06-21,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,439,63,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250613,2025-06-13,2025,2,6,June,13,6,Friday,2025-06-08,2025-06-14,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,447,64,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250615,2025-06-15,2025,2,6,June,15,1,Sunday,2025-06-15,2025-06-21,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,445,63,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250601,2025-06-01,2025,2,6,June,1,1,Sunday,2025-06-01,2025-06-07,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,459,65,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250602,2025-06-02,2025,2,6,June,2,2,Monday,2025-06-01,2025-06-07,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,458,65,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250624,2025-06-24,2025,2,6,June,24,3,Tuesday,2025-06-22,2025-06-28,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,436,62,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250629,2025-06-29,2025,2,6,June,29,1,Sunday,2025-06-29,2025-07-05,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,431,61,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250622,2025-06-22,2025,2,6,June,22,1,Sunday,2025-06-22,2025-06-28,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,438,62,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250612,2025-06-12,2025,2,6,June,12,5,Thursday,2025-06-08,2025-06-14,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,448,64,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250626,2025-06-26,2025,2,6,June,26,5,Thursday,2025-06-22,2025-06-28,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,434,62,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250607,2025-06-07,2025,2,6,June,7,7,Saturday,2025-06-01,2025-06-07,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,453,65,15,1,false,false,true,false,false,false,false,false,false,true,true,false
20250619,2025-06-19,2025,2,6,June,19,5,Thursday,2025-06-15,2025-06-21,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,441,63,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250609,2025-06-09,2025,2,6,June,9,2,Monday,2025-06-08,2025-06-14,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,451,64,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250610,2025-06-10,2025,2,6,June,10,3,Tuesday,2025-06-08,2025-06-14,2025-06-01,2025-06-30,2025-04-01,2025-06-30,2025-01-01,2025-12-31,450,64,15,1,false,false,true,false,false,false,false,false,false,true,false,true
20250703,2025-07-03,2025,3,7,July,3,5,Thursday,2025-06-29,2025-07-05,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,427,61,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250712,2025-07-12,2025,3,7,July,12,7,Saturday,2025-07-06,2025-07-12,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,418,60,14,1,false,false,true,false,false,false,false,false,false,true,true,false
20250713,2025-07-13,2025,3,7,July,13,1,Sunday,2025-07-13,2025-07-19,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,417,59,14,1,false,false,true,false,false,false,false,false,false,true,true,false
20250701,2025-07-01,2025,3,7,July,1,3,Tuesday,2025-06-29,2025-07-05,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,429,61,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250729,2025-07-29,2025,3,7,July,29,3,Tuesday,2025-07-27,2025-08-02,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,401,57,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250714,2025-07-14,2025,3,7,July,14,2,Monday,2025-07-13,2025-07-19,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,416,59,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250709,2025-07-09,2025,3,7,July,9,4,Wednesday,2025-07-06,2025-07-12,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,421,60,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250717,2025-07-17,2025,3,7,July,17,5,Thursday,2025-07-13,2025-07-19,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,413,59,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250718,2025-07-18,2025,3,7,July,18,6,Friday,2025-07-13,2025-07-19,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,412,59,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250727,2025-07-27,2025,3,7,July,27,1,Sunday,2025-07-27,2025-08-02,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,403,57,14,1,false,false,true,false,false,false,false,false,false,true,true,false
20250706,2025-07-06,2025,3,7,July,6,1,Sunday,2025-07-06,2025-07-12,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,424,60,14,1,false,false,true,false,false,false,false,false,false,true,true,false
20250724,2025-07-24,2025,3,7,July,24,5,Thursday,2025-07-20,2025-07-26,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,406,58,14,1,false,false,true,false,false,false,false,false,false,true,false,true
